DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,hour,day,month,year,lag_1_hour,rolling_24_hour_mean
45944.15,44962.23,50098.0,0.0,0.0,49962.0,6835.4400000000005,0.1368,5621.0,4487.47,0.7983,44341.0,2347.97,0.053,9980.4,9123.15,0.0,910.03,567.16,342.87,46389.15,45433.23,0.0,6835.4400000000005,4487.47,2347.97,17532.09,17027.99,0.0,273.0,13233.03,13588.43,0.0,5590.07,3920.31,1669.76,5198.63,5222.66,0.0,62.34,20,14,9,2019,48308.12,47312.27125
41192.18,40607.6,,0.0,,,6990.76,,,2772.99,,,4217.77,,8490.0,8357.77,0.0,877.01,79.0,798.01,41567.45,40970.6,0.0,6990.76,2772.99,4217.77,14956.03,15969.21,0.0,1627.0,12901.07,11399.62,0.0,4354.75,2693.99,1660.76,4845.08,4881.0,0.0,132.0,21,28,6,2020,44345.14,42231.82072916667
40171.49,39455.56,40852.0,3352.28,0.0821,39529.0,12387.730000000001,0.3134,3096.0,2619.11,0.846,36432.0,9768.62,0.2681,7573.43,7606.22,1162.0,3218.9300000000003,92.63,3126.3,,,,,,,16000.96,15565.13,498.84,2234.0,11969.2,11884.58,1327.44,6762.030000000001,2526.48,4235.55,4627.9,4399.63,364.0,172.77,5,25,6,2017,37373.76,47897.604166666664
56819.09,57300.44,50448.0,0.0,0.0,50279.0,16867.13,0.3355,5723.0,5117.29,0.8942,44556.0,11749.84,0.2637,11668.4,10646.76,0.0,6701.16,996.16,5705.0,57353.09,58399.44,0.0,16867.13,5117.29,11749.84,20960.91,21587.73,0.0,1897.0,16953.36,17537.46,0.0,7946.15,4121.13,3825.02,7236.42,7528.49,0.0,322.82,21,29,11,2019,59233.09,62278.64947916667
52899.28,52456.86,37693.0,1322.77,0.0351,29598.0,3893.42,0.1315,1549.0,798.63,0.5156,28048.0,3094.79,0.1103,9516.33,8999.89,437.0,622.0,64.0,558.0,,,,,,,20256.3,20193.02,205.46,704.0,16594.38,16414.95,548.31,2565.43,734.63,1830.8,6532.27,6849.0,132.0,1.99,4,29,5,2015,45561.15,56463.25614583333
46210.32,45969.29,45645.0,0.0,0.0,46591.0,12902.419999999998,0.2769,3858.0,1659.04,0.43,42733.0,11243.38,0.2631,9329.73,7842.38,0.0,5178.29,237.63,4940.66,,,,,,,17539.13,17652.9,0.0,3061.0,13693.38,14538.9,0.0,4116.9,1421.41,2695.49,5648.08,5935.11,0.0,546.23,23,29,8,2018,48292.8,58499.200104166666
71458.58,68470.77,38740.0,4858.71,0.1254,33202.0,17599.3,0.5301,2200.0,1288.27,0.5856,31002.0,16311.03,0.5261,12404.0,12497.1,1581.0,6828.59,286.55,6542.04,,,,,,,26343.47,26580.97,1246.88,3774.0,23161.12,19733.7,1445.83,6663.38,1001.72,5661.66,9549.99,9659.0,585.0,333.33,10,2,3,2016,71001.6,63472.24958333333
65351.5,64101.27,39112.0,12060.22,0.3084,34823.0,1172.0,0.0337,2319.0,124.87,0.0538,32503.0,1047.13,0.0322,11914.7,11134.4,3082.0,175.71,0.0,175.71,,,,,,,24213.67,24611.53,2779.87,515.0,20444.0,19738.88,4530.35,414.17,124.87,289.3,8779.13,8616.46,1668.0,67.12,8,13,7,2016,63650.36,57110.36260416667
47252.56,45351.25,49189.0,0.0,0.0,49253.0,21725.45,0.4411,5171.0,5125.98,0.9913,44082.0,16599.47,0.3766,8974.27,7203.74,0.0,4871.61,497.95,4373.66,47824.3,45753.25,0.0,21725.45,5125.98,16599.47,18076.49,17470.96,0.0,3806.0,14319.36,14786.25,0.0,12056.98,4628.03,7428.95,5882.44,5890.3,0.0,990.86,23,17,4,2019,49503.79,59383.84552083333
57722.69,57379.47,41702.0,1953.34,0.0468,42637.0,34261.56,0.8036,3483.0,3261.12,0.9363,39154.0,31000.44,0.7918,10358.8,9823.55,443.0,12786.560000000001,326.87,12459.69,,,,,,,22409.76,21559.05,430.26,4594.0,18422.77,19600.96,764.08,16406.67,2934.25,13472.42,6531.36,6395.91,316.0,474.33,11,23,12,2017,56875.44,53167.37395833334
61723.8,59557.86,37816.0,10452.05,0.2764,30180.0,20929.83,0.6935,1900.0,2086.04,1.0979,28280.0,18843.79,0.6663,10702.1,10702.1,2292.0,8153.2699999999995,247.99,7905.28,,,,,,,23070.39,22733.5,2606.87,2064.0,19721.05,20409.26,3869.18,10582.949999999999,1838.05,8744.9,8230.26,5713.0,1684.0,129.61,15,9,7,2015,62589.43,57472.45552083334
46947.22,46092.01,47544.0,0.0,0.0,48974.0,34289.77,0.7002,5051.0,3258.36,0.6451,43923.0,31031.41,0.7065,8635.87,8037.09,0.0,13264.800000000001,386.54,12878.26,47351.23,46467.01,0.0,34289.77,3258.36,31031.41,18440.91,18010.83,0.0,5430.0,14337.7,14024.72,0.0,14819.33,2871.82,11947.51,5532.74,6019.37,0.0,775.64,4,2,1,2019,44024.91,46395.076250000006
70190.78,69191.34,38702.0,3815.11,0.0986,33019.0,15531.949999999999,0.4704,2162.0,1103.49,0.5104,30857.0,14428.46,0.4676,12381.5,13081.8,1278.0,6146.55,287.26,5859.29,,,,,,,26130.65,26151.25,852.87,3284.0,22409.77,20272.29,1177.24,5592.33,816.23,4776.1,9268.86,9686.0,507.0,509.07,13,10,2,2016,71575.22,63106.2253125
39538.82,39256.77,40445.0,6.0,0.0001,38439.0,13818.68,0.3595,2890.0,2602.02,0.9004,35549.0,11216.66,0.3155,6849.15,5985.36,4.0,5994.33,326.1,5668.23,,,,,,,15682.65,16249.26,0.0,740.0,12475.87,12894.63,0.0,7031.47,2275.92,4755.55,4531.15,4127.52,2.0,52.88,4,14,4,2017,41135.39,56641.41635416667
41268.6,42513.92,39578.0,0.0,0.0,36274.0,13722.33,0.3783,2541.0,3242.85,1.2762,33733.0,10479.48,0.3107,7192.35,7803.34,0.0,5706.34,317.21,5389.13,,,,,,,16341.94,16352.71,0.0,616.0,12789.97,13030.96,0.0,7351.879999999999,2925.64,4426.24,4944.34,5326.91,0.0,48.11,2,27,11,2016,41229.45,52702.947604166664
68183.62,70606.13,40283.0,6668.06,0.1655,37885.0,24762.640000000003,0.6536,2721.0,2956.65,1.0866,35163.0,21805.99,0.6201,11598.7,11651.3,2870.0,9006.35,285.76,8720.59,,,,,,,26472.01,27033.22,1259.84,3172.0,21332.52,22508.68,1862.22,12194.07,2670.89,9523.18,8780.39,9412.93,676.0,390.22,13,28,2,2017,70469.54,62344.225416666675
36431.24,38850.14,40446.0,0.04,0.0,38445.0,6267.650000000001,0.163,2896.0,1142.68,0.3946,35549.0,5124.97,0.1442,6110.86,4970.46,0.0,1604.27,77.95,1526.32,,,,,,,14850.9,15864.64,0.04,794.0,11409.41,13002.37,0.0,3607.58,1064.73,2542.85,4060.07,5012.67,0.0,261.8,23,16,4,2017,38390.08,42427.3759375
71181.53,69728.67,,5138.45,,,44240.39,,,5228.07,,,39012.32,,13746.5,12349.52,845.0,14498.91,979.75,13519.16,71672.42,70202.67,5138.45,44240.39,5228.07,39012.32,26969.05,27340.62,1247.43,8619.0,21307.01,20820.53,2266.31,19828.73,4248.32,15580.41,9158.97,9218.0,779.71,1293.75,14,11,2,2020,72053.09,65055.103125
70883.33,69232.26,46582.0,0.0,0.0,48357.0,28505.12,0.5895,4931.0,3474.2,0.7046,43426.0,25030.92,0.5764,14058.8,12474.8,0.0,9111.240000000002,696.2,8415.04,71496.29,69844.26,0.0,28505.12,3474.2,25030.92,25847.19,26823.89,0.0,5383.0,22027.92,20885.79,0.0,13485.79,2778.0,10707.79,8949.42,9047.78,0.0,525.09,18,20,11,2018,73293.06,66209.35364583334
51924.05,52244.13,50128.0,26589.26,0.5304,49998.0,2593.57,0.0519,5636.0,379.02,0.0672,44362.0,2214.55,0.0499,9694.73,10360.58,6834.0,438.88,110.18,328.7,52387.23,52708.13,26589.26,2593.57,379.02,2214.55,20447.18,20271.39,6166.09,1175.0,16043.66,15484.4,10061.17,840.46,268.84,571.62,5738.48,6127.76,3528.0,139.23,11,21,9,2019,53227.17,50735.40208333334
63184.8,59470.49,50001.0,5936.74,0.1187,49819.0,4838.4,0.0971,5566.0,396.5,0.0712,44253.0,4441.9,0.1004,12177.5,12216.95,1078.0,2052.27,56.56,1995.71,63747.8,60056.49,5936.74,4838.4,396.5,4441.9,24181.96,22671.09,1393.41,838.0,19098.39,17565.17,2518.33,1930.0800000000002,339.94,1590.14,7726.95,7017.28,947.0,18.05,16,28,8,2019,63764.23,58764.35114583333
46194.88,48208.27,43871.0,17030.76,0.3882,45160.0,1834.74,0.0406,3483.0,346.44,0.0995,41678.0,1488.3,0.0357,10301.0,9135.99,4152.0,904.6700000000001,250.09,654.58,,,,,,,17313.63,17964.73,4069.18,146.0,13656.75,15710.16,6404.58,755.37,96.35,659.02,4923.5,5397.39,2405.0,28.7,14,3,6,2018,46390.93,44850.31864583333
69271.63,69397.39,48665.0,0.0,0.0,49089.0,7578.43,0.1544,5081.0,1440.42,0.2835,44008.0,6138.01,0.1395,13397.7,12386.0,0.0,3039.51,427.63,2611.88,69848.72,70011.39,0.0,7578.43,1440.42,6138.01,25816.43,25719.78,0.0,1104.0,21252.69,22401.56,0.0,3165.02,1012.79,2152.23,8804.81,8890.05,0.0,269.9,18,14,2,2019,71736.39,64143.692500000005
67526.13,63625.35,38872.0,10421.63,0.2681,33851.0,8978.45,0.2652,2219.0,1301.14,0.5864,31633.0,7677.31,0.2427,12643.4,10966.8,3408.0,1904.49,14.35,1890.14,,,,,,,24533.11,24367.01,2509.83,1508.0,21218.83,19178.54,3017.8,5423.44,1286.79,4136.65,9130.79,9113.0,1486.0,142.52,7,25,4,2016,61604.44,45823.362395833334
38703.11,38777.3,41418.0,0.0,0.0,41520.0,22870.58,0.5508,3261.0,4390.47,1.3464,38259.0,18480.11,0.483,6083.39,5376.64,0.0,4041.96,39.76,4002.2,,,,,,,15858.58,16137.4,0.0,6302.0,12176.41,12650.03,0.0,11998.369999999999,4350.71,7647.66,4584.73,4613.23,0.0,528.25,4,22,10,2017,38331.91,49480.0646875
43711.61,42177.63,38748.0,0.0,0.0,33259.0,1610.37,0.0484,2219.0,208.61,0.094,31041.0,1401.76,0.0452,7761.37,8052.27,0.0,913.64,201.65,711.99,,,,,,,16714.84,16803.35,0.0,270.0,13756.64,12023.01,0.0,341.08,6.96,334.12,5478.76,5299.0,0.0,85.65,23,5,3,2016,46522.29,51891.13104166667
59105.87,59526.98,40166.0,37.1,0.0009,37498.0,5196.8,0.1386,2679.0,116.84,0.0436,34819.0,5079.96,0.1459,10694.6,11024.9,0.0,987.87,102.62,885.25,,,,,,,22988.85,22716.81,0.85,2008.0,18419.68,18324.41,32.25,1595.44,14.22,1581.22,7002.74,7460.86,4.0,605.49,16,4,2,2017,56099.92,56447.45114583333
47428.61,47745.03,46154.0,0.0,0.0,48044.0,18358.28,0.3821,4777.0,3658.68,0.7659,43267.0,14699.6,0.3397,9802.46,7416.57,0.0,6930.32,591.23,6339.09,47857.17,48192.03,0.0,18358.28,3658.68,14699.6,17543.58,17682.01,0.0,3301.0,14564.73,16881.49,0.0,7875.21,3067.45,4807.76,5517.84,5764.96,0.0,251.75,23,11,10,2018,49420.28,60284.848020833335
53243.62,51674.98,41390.0,0.0,0.0,41487.0,8471.68,0.2042,3261.0,3484.64,1.0686,38225.0,4987.04,0.1305,10040.8,8379.01,0.0,1831.35,302.14,1529.21,,,,,,,19942.74,20092.56,0.0,290.0,16262.19,15963.31,0.0,6347.360000000001,3182.5,3164.86,6997.89,7240.1,0.0,2.97,21,17,10,2017,57607.83,60344.051666666666
63416.35,64024.44,44660.0,15993.67,0.3581,46118.0,8860.51,0.1921,3510.0,792.85,0.2259,42607.0,8067.66,0.1894,12880.7,10543.1,3038.0,4855.950000000001,33.14,4822.81,,,,,,,23156.45,24321.62,4034.27,430.0,19052.36,20706.98,6552.4,3528.28,759.71,2768.57,8326.84,8452.74,2369.0,46.28,14,12,7,2018,65191.06,57221.51395833333
40755.15,41664.18,38810.0,1774.71,0.0457,33737.0,6647.92,0.1971,2219.0,1554.12,0.7004,31519.0,5093.8,0.1616,7889.63,8422.46,696.0,2124.06,22.31,2101.75,,,,,,,15830.6,15266.8,269.73,772.0,12434.88,12801.92,603.98,3724.69,1531.81,2192.88,4600.04,5173.0,205.0,27.17,5,3,4,2016,38007.89,46983.30958333334
55903.53,55377.18,41836.0,5701.41,0.1363,42868.0,4262.73,0.0994,3483.0,353.94,0.1016,39385.0,3908.79,0.0992,10967.7,10490.8,1402.0,2299.56,37.36,2262.2,,,,,,,22097.96,20970.16,1224.02,229.0,17257.78,19371.47,2449.39,1712.54,316.58,1395.96,5580.09,4544.75,626.0,21.63,10,6,1,2018,54621.06,55756.26666666666
53829.71,54244.92,38330.0,14008.34,0.3655,31076.0,2201.05,0.0708,2144.0,208.63,0.0973,28933.0,1992.42,0.0689,9455.18,9169.0,3415.0,847.25,56.11,791.14,,,,,,,21188.15,19983.81,4067.41,461.0,16524.48,18739.11,4121.93,818.34,152.52,665.82,6661.9,6353.0,2404.0,74.46,11,26,9,2015,55717.64,52037.510625
70253.83,69389.96,50402.0,0.0,0.0,50195.0,13338.38,0.2657,5704.0,3565.97,0.6252,44492.0,9772.41,0.2196,13228.0,13288.9,0.0,2609.33,255.69,2353.64,70869.83,70617.96,0.0,13338.38,3565.97,9772.41,25690.94,26708.56,0.0,1873.0,21979.38,20385.48,0.0,8630.1,3310.28,5319.82,9355.51,9007.02,0.0,225.95,16,13,11,2019,67638.96,63052.0425
55069.22,53290.03,48968.0,1.12,0.0,49184.0,21264.96,0.4324,5129.0,5271.52,1.0278,44055.0,15993.44,0.363,10628.7,9360.74,1.0,8691.5,1015.92,7675.58,55503.36,53779.03,1.12,21264.96,5271.52,15993.44,20422.62,20444.06,0.0,1509.0,17026.77,16353.81,0.12,10975.8,4255.6,6720.2,6991.13,7131.42,0.0,88.66,4,26,3,2019,51161.89,61545.739062500004
59070.38,56987.4,39044.0,1187.39,0.0304,34497.0,10758.58,0.3119,2294.0,1609.65,0.7017,32203.0,9148.93,0.2841,10995.7,10009.2,439.0,1934.39,239.93,1694.46,,,,,,,21924.46,21308.62,223.78,2817.0,18701.78,18080.58,359.61,5929.360000000001,1369.72,4559.64,7448.44,7589.0,165.0,77.83,18,20,6,2016,61556.2,54336.41197916667
61269.51,58939.83,45400.0,2161.66,0.0476,46481.0,1950.2799999999997,0.042,3787.0,649.42,0.1715,42693.0,1300.86,0.0305,12403.6,10292.4,854.0,665.1700000000001,57.47,607.7,,,,,,,22621.88,22481.57,350.59,127.0,18613.9,19298.32,749.07,1043.8400000000001,591.95,451.89,7630.13,6867.54,208.0,114.27,5,23,8,2018,55483.47,58758.59583333333
47423.5,47824.78,,0.0,,,23099.33,,,5283.97,,,17815.36,,9803.8,9805.54,0.0,5136.31,244.76,4891.55,47717.5,48122.78,0.0,23099.33,5283.97,17815.36,17768.65,18123.97,0.0,4659.0,14047.69,14432.27,0.0,12375.130000000001,5039.21,7335.92,5803.36,5463.0,0.0,928.89,0,24,3,2020,48390.47,56287.347291666665
57483.98,57948.69,,8231.07,,,6271.38,,,817.24,,,5454.14,,10711.1,11622.56,2793.0,2633.72,145.33,2488.39,58045.19,58462.69,8231.07,6271.38,817.24,5454.14,21399.98,22498.54,1925.75,296.0,17959.03,16516.59,2893.35,3193.66,671.91,2521.75,7413.87,7311.0,618.97,148.0,14,10,6,2020,58263.05,53206.79458333333
61624.85,58586.1,,0.0,,,20165.04,,,5848.34,,,14316.7,,13001.9,12920.48,0.0,3673.2200000000003,379.26,3293.96,62179.85,59142.1,0.0,20165.04,5848.34,14316.7,24365.19,23449.87,0.0,4223.0,17954.39,16499.75,0.0,11840.49,5469.08,6371.41,6303.37,5716.0,0.0,428.33,19,6,1,2020,65105.17,55641.08447916667
58534.18,57577.37,41104.0,3002.81,0.0731,40303.0,2000.42,0.0496,3176.0,358.39,0.1128,37127.0,1642.03,0.0442,11366.5,9677.15,632.0,848.36,76.9,771.46,,,,,,,22006.7,22586.25,826.37,356.0,18018.64,18069.31,1129.44,646.39,281.49,364.9,7142.34,7244.66,415.0,149.67,17,7,8,2017,59038.68,51963.5196875
58013.71,56759.34,39063.0,3433.77,0.0879,34639.0,5765.05,0.1664,2294.0,1368.03,0.5964,32345.0,4397.02,0.1359,10916.0,10146.2,994.0,1026.5,29.44,997.06,,,,,,,22068.57,21173.7,750.73,1034.0,17754.92,18111.44,1147.04,3624.6800000000003,1338.59,2286.09,7274.22,7328.0,542.0,79.87,5,27,6,2016,49226.73,45190.93854166666
43636.07,41684.06,39237.0,176.9,0.0045,35148.0,2598.03,0.0739,2419.0,53.17,0.022,32729.0,2544.86,0.0778,8256.55,6914.85,99.0,1764.92,45.94,1718.98,,,,,,,16723.09,16076.13,11.61,379.0,13545.47,13890.9,43.29,448.43,7.23,441.2,5110.96,4802.18,23.0,5.68,4,27,8,2016,41918.82,55722.379687500004
59768.77,60939.04,40166.0,6607.43,0.1645,37498.0,8801.37,0.2347,2679.0,1285.69,0.4799,34819.0,7515.68,0.2158,11028.0,10792.0,1881.0,2652.8900000000003,71.88,2581.01,,,,,,,23267.47,23853.27,1378.32,2151.0,18168.42,18678.03,2762.11,3523.38,1213.81,2309.57,7304.88,7615.74,586.0,474.1,9,4,2,2017,57007.05,59783.709062500006
59592.8,58115.6,38903.0,26092.48,0.6707,33942.0,8697.56,0.2562,2219.0,1351.62,0.6091,31724.0,7345.94,0.2316,10626.7,10187.0,6513.0,1894.15,59.19,1834.96,,,,,,,23145.93,22624.77,6619.77,1036.0,18194.52,18540.83,9002.71,5738.02,1292.43,4445.59,7625.65,6763.0,3957.0,29.39,10,6,5,2016,60008.99,46783.20916666666
57571.53,55920.72,,0.0,,,36443.65,,,4642.54,,,31801.11,,11703.5,10183.3,0.0,12938.34,1032.56,11905.78,58001.53,56379.72,0.0,36443.65,4642.54,31801.11,21113.65,21133.24,0.0,6328.0,17697.74,17456.18,0.0,16319.64,3609.98,12709.66,7056.64,7148.0,0.0,857.67,4,30,1,2020,54308.49,65996.20208333332
45526.63,45049.96,,40.04,,,2021.81,,,137.05,,,1884.76,,9018.66,9416.28,38.0,1182.37,134.0,1048.37,45898.22,45446.96,40.04,2021.81,137.05,1884.76,16446.67,16912.54,0.46,363.0,14633.33,13357.14,1.58,368.44,3.05,365.39,5427.97,5364.0,0.0,108.0,3,16,7,2020,43239.85,55535.298125
71145.21,73406.47,,7185.84,,,28600.98,,,5285.2,,,23315.78,,13865.4,13414.26,1672.0,6678.889999999999,910.44,5768.45,71666.38,73937.47,7185.84,28600.98,5285.2,23315.78,26374.7,27267.64,1643.8,6137.0,21804.67,23485.57,2365.27,15375.42,4374.76,11000.66,9100.44,9239.0,1504.77,409.67,10,20,2,2020,70282.0,62957.146458333336
55473.38,53870.29,41084.0,0.0,0.0,40298.0,2828.7200000000003,0.0702,3176.0,644.49,0.2029,37121.0,2184.23,0.0588,10399.5,9667.82,0.0,736.48,40.62,695.86,,,,,,,20637.37,20960.63,0.0,473.0,17247.91,16237.48,0.0,1608.22,603.87,1004.35,7188.6,7004.36,0.0,11.02,19,2,8,2017,56840.74,56561.2053125
39489.93,38888.6,49901.0,0.0,0.0,49680.0,13887.580000000002,0.2795,5450.0,3537.29,0.649,44230.0,10350.29,0.234,7799.53,8127.25,0.0,2568.35,67.0,2501.35,39826.93,39238.6,0.0,13887.580000000002,3537.29,10350.29,14794.07,15215.18,0.0,2773.0,12322.19,11093.15,0.0,8409.83,3470.29,4939.54,4574.14,4453.02,0.0,136.4,2,12,8,2019,38028.99,43707.5403125
46530.91,47112.68,38291.0,0.0,0.0,30816.0,9544.37,0.3097,2125.0,2366.23,1.1135,28692.0,7178.14,0.2502,8525.19,8525.19,0.0,2802.6,246.47,2556.13,,,,,,,17738.42,16682.68,0.0,505.0,14572.32,16388.81,0.0,6234.39,2119.76,4114.63,5694.98,5516.0,0.0,2.38,3,2,9,2015,43946.99,58081.15562499999
67353.77,64642.52,44524.0,26468.76,0.5945,46073.0,4491.09,0.0975,3483.0,158.66,0.0456,42590.0,4332.43,0.1017,13246.4,9753.59,6737.0,1714.43,70.9,1643.53,,,,,,,25185.85,24856.71,6271.89,747.0,19926.04,21480.1,10077.87,2003.05,87.76,1915.29,8995.48,8552.12,3382.0,26.61,13,2,7,2018,68095.73,53123.543125
57816.01,64372.08,,6829.63,,,14168.51,,,3674.02,,,10494.49,,11653.9,12646.69,1655.0,2647.1600000000003,153.9,2493.26,58149.01,64722.08,6829.63,14168.51,3674.02,10494.49,21804.88,24402.62,1757.62,2734.0,17180.51,19463.77,2422.72,7964.349999999999,3520.12,4444.23,7176.72,7859.0,994.29,823.0,16,24,3,2020,57977.8,56691.39447916666
59622.58,59059.42,47144.0,0.0,0.0,48737.0,5309.96,0.109,5027.0,1160.83,0.2309,43711.0,4149.13,0.0949,12502.0,10830.5,0.0,1966.25,277.65,1688.6,60158.21,,0.0,5309.96,1160.83,4149.13,22153.93,22366.87,0.0,990.0,18033.67,19323.54,0.0,2227.7799999999997,883.18,1344.6,6932.98,6538.51,0.0,125.93,18,16,12,2018,60993.36,54343.689791666664
67916.06,66977.72,42746.0,8187.64,0.1915,43944.0,6860.8099999999995,0.1561,3483.0,778.62,0.2235,40461.0,6082.19,0.1503,12790.5,11994.3,2841.0,1542.2,86.45,1455.75,,,,,,,25165.72,25696.86,2019.4,1963.0,20861.67,21021.72,3023.24,3311.38,692.17,2619.21,9098.17,8264.84,304.0,44.23,15,19,3,2018,69750.86,61142.754791666666
55954.33,55252.62,37435.0,4585.39,0.1225,28474.0,21885.3,0.7686,886.0,834.86,0.9423,27587.0,21050.44,0.7631,10394.4,10477.1,745.0,8396.0,48.0,8348.0,,,,,,,21722.35,21060.89,1627.41,4539.0,17559.94,17523.63,1540.98,8634.26,786.86,7847.4,6277.64,6191.0,672.0,316.04,10,1,3,2015,53606.8,51958.90958333333
63188.28,63693.97,40333.0,1107.07,0.0274,37978.0,8538.04,0.2248,2763.0,2055.37,0.7439,35215.0,6482.67,0.1841,11224.2,11583.0,374.0,3678.33,208.68,3469.65,,,,,,,23835.06,24305.36,190.95,338.0,19911.09,19544.54,398.12,4485.0,1846.69,2638.31,8217.93,8261.07,144.0,36.71,6,16,3,2017,57232.64,60740.82583333333
57932.36,57995.2,40162.0,0.0,0.0,37480.0,11927.45,0.3182,2673.0,3361.71,1.2577,34807.0,8565.74,0.2461,10284.1,9904.98,0.0,1706.5,95.43,1611.07,,,,,,,22561.96,22509.66,0.0,2208.0,17664.15,16943.9,0.0,7893.91,3266.28,4627.63,7422.15,8636.66,0.0,119.04,22,2,2,2017,62425.83,64925.582916666666
46571.04,48534.65,40941.0,9545.02,0.2331,39808.0,15624.57,0.3925,3115.0,2123.29,0.6816,36693.0,13501.28,0.368,8473.99,8537.48,2076.0,4577.62,161.37,4416.25,,,,,,,18708.47,19158.4,2505.33,2056.0,14201.35,15578.89,3972.69,8740.75,1961.92,6778.83,5187.23,5259.88,991.0,250.2,13,2,7,2017,47569.67,44696.76239583333
47563.77,46782.09,39453.0,0.0,0.0,35964.0,7976.4400000000005,0.2218,2499.0,2443.43,0.9778,33465.0,5533.01,0.1653,8597.14,8048.53,0.0,1319.8999999999999,185.3,1134.6,,,,,,,18017.74,18244.3,0.0,796.0,14809.98,14317.94,0.0,5812.9400000000005,2258.13,3554.81,6138.91,6171.32,0.0,47.6,22,26,10,2016,51112.17,60331.35760416667
45587.03,46035.83,43243.0,0.0,0.0,44913.0,20081.67,0.4471,3483.0,2820.66,0.8098,41431.0,17261.01,0.4166,8853.73,7783.15,0.0,4378.43,161.1,4217.33,,,,,,,17765.3,17602.03,0.0,4575.0,13483.17,15256.83,0.0,10391.05,2659.56,7731.49,5484.83,5393.82,0.0,737.19,2,25,4,2018,44488.58,58841.628854166665
64580.48,63612.94,38369.0,0.0,0.0,31227.0,10512.84,0.3367,2162.0,2586.85,1.1965,29065.0,7925.99,0.2727,11091.6,10595.3,0.0,4174.76,201.13,3973.63,,,,,,,24047.85,23741.26,0.0,847.0,20925.14,20900.38,0.0,5432.0,2385.72,3046.28,8515.89,8376.0,0.0,59.08,18,12,10,2015,66869.93,56182.0103125
64909.78,63629.18,39034.0,15187.94,0.3891,34424.0,2684.75,0.078,2294.0,13.83,0.006,32130.0,2670.92,0.0831,12179.3,11140.2,3060.0,330.8,13.64,317.16,,,,,,,23594.37,23675.69,3665.87,901.0,20395.11,19802.29,5668.03,1201.79,0.19,1201.6,8741.0,9011.0,2803.0,251.16,13,15,6,2016,65471.77,56958.5703125
64857.56,67206.29,40272.0,4608.76,0.1144,37784.0,14404.07,0.3812,2715.0,2392.43,0.8812,35069.0,12011.64,0.3425,11869.7,11469.0,1037.0,5036.95,274.82,4762.13,,,,,,,24606.14,25140.92,1041.89,1170.0,19991.55,21976.46,2019.87,7986.969999999999,2117.61,5869.36,8390.17,8619.91,510.0,210.15,15,24,2,2017,66464.89,63743.4634375
72307.15,70660.37,46871.0,0.0,0.0,48536.0,20801.12,0.4286,5015.0,4114.23,0.8204,43521.0,16686.89,0.3834,14683.3,12661.1,0.0,6971.54,846.93,6124.61,72307.15,71267.37,0.0,20801.12,4114.23,16686.89,25998.06,26313.31,0.0,4654.0,22284.2,22247.34,0.0,8330.619999999999,3267.3,5063.32,9341.59,9438.62,0.0,844.96,17,3,12,2018,73370.84,62152.418854166666
41422.34,43502.99,,1.26,,,17186.66,,,3767.51,,,13419.15,,8169.93,7450.74,0.0,7308.67,891.97,6416.7,41768.34,43858.99,1.26,17186.66,3767.51,13419.15,15917.49,16450.35,0.97,2155.0,12543.02,14518.9,0.29,7260.99,2875.54,4385.45,4791.9,5083.0,0.0,462.0,19,31,5,2020,41930.0,39731.48229166667
38866.85,37319.14,38379.0,0.0,0.0,31297.0,968.92,0.031,2162.0,253.51,0.1173,29134.0,715.41,0.0246,6531.39,5730.01,0.0,249.79,34.32,215.47,,,,,,,15189.13,15034.52,0.0,13.0,12384.5,12146.61,0.0,700.86,219.19,481.67,4761.83,4408.0,0.0,5.27,23,17,10,2015,40842.86,49779.713958333334
